,ARID4B,CEBPZ,CENPK,CHAF1A,CHD7,CHURC1,CITED2,CRABP2,CTNNB1,DDB2,DNAJC2,DNMT1,DNMT3A,EIF5B,ETS2,ETV4,ETV5,FOXH1,FXR1,GTF3A,GTF3C5,HDAC1,HES6,HMGB2,HMGN3,HNRNPR,HTATIP2,ID1,ID3,ILF3,IRX2,JADE1,JARID2,JMJD1C,KAT7,KDM5B,LIN28A,MAF1,MAZ,MCM4,MCM7,MED1,MIS18BP1,MKI67,MPLKIP,MYC,MYCN,NAA15,NANOG,NAP1L4,NIFK,NONO,NR2F6,NR5A2,PAPOLA,PAXBP1,PDLIM1,PHF3,PLK1,PNRC2,POU5F1,PRDM14,PRPF4B,PTTG1,RAD51,RBCK1,RSF1,RUNX1T1,SALL2,SALL4,SKIL,SNW1,SOX15,SOX2,SOX3,TADA3,TARDBP,TCEA1,TCF3,TCF7L1,TGIF1,TOP1,TRIM24,TRIM25,TRIM27,TSC22D1,UBTF,UTF1,VENTX,YTHDC1,ZFP36L1,ZFP36L2,ZIC2,ZIC3,ZNF22,ZNF24,ZNF326,ZNF398,ZNF593,ZNF649,ZNF90,ZNHIT3,ZSCAN10
PDLIM1,0.002542493334015613,0.010864390422653029,4.174850279803543e-05,0.0005814907716404713,-0.019429240843771355,0.001868359912307874,0.006529888928592308,0.010442451554643465,-0.012280560507285002,0.0059042117515492884,0.004979935937954548,-0.0019237298290611098,0.008257990747289608,-0.000499099370765455,-0.025033921937029087,-0.010833195661514045,0.0019370022994187074,-0.016094207791472255,-0.003650355108074212,0.002764154702121926,-0.0010245960836810742,0.0014331519263106876,-0.0028894345530810586,-0.02135898882766281,0.002977174021431676,-0.016239675169757703,0.003048369379903937,-0.009146508338502463,-0.017597035081335883,-0.005961207293243024,0.00521499774093946,0.00890635953912318,0.0064331477650013055,0.0035287288197600065,0.005327003693793754,0.00012639387969134836,-0.000106886665800802,-0.0029628184306833795,0.002732024324556781,0.0023454063095854996,0.0008438509897428269,0.0004887059396264969,-0.0012007964576145704,-0.003865258857815117,-0.00021132512751348642,-0.003394885359422701,-0.011811238407131849,0.0038773963873782284,0.10276132389505967,-0.004822309888900826,0.002202937160597007,-0.0029359538978704293,-0.0019085685669117478,0.008415832878727922,7.9074587424041e-05,0.002715360368497784,0.0,8.812729157412546e-05,0.002984654228896438,-0.003995909941247257,-0.00020792141629566972,0.14513918422162145,-0.0011307536394647533,-0.004284304987176996,0.0019020578916617672,-0.003685709440634956,-0.0030526065136296013,0.10036285975679829,-0.003186579812065683,0.001611427820053092,0.010472203923233094,-0.0019438909986294246,0.015622584782872474,0.014698592629022726,-1.62530872794962e-05,-0.0008039219045911095,-0.0013145317164991893,0.0006961662692453079,0.002066848691787704,3.875246098075882e-05,-0.020235030691254652,-0.00791370887580414,0.0036328220740846056,-0.004040523711501224,0.0048791201287278025,-0.0027507431382065577,-0.0014760496359269674,0.051666513433392944,0.0001655582403608859,0.0003479451052654962,-0.012705141536656563,0.013152511318184382,-0.03315655470847049,-0.003097350889265389,-0.00044370462674109994,-0.0030787884469893204,0.0015498168858990079,0.002707321375220063,0.00566439489446246,0.008810693009305315,0.003643549659377236,-0.0027466066902272685,0.008200173149730743
PHF3,0.00020769573340066757,-0.0005422966477627493,0.0005569383455796693,-0.0001362424798762208,0.0011149375212427498,-2.4977314487428834e-06,-0.003563465244950559,-0.005882057026794973,0.0015980772956881541,-0.00010123336378642653,-2.3569359857541055e-05,-0.00016025718998572528,9.979910592209619e-05,-2.1051096980331096e-05,-0.007334594596885368,0.020529601948346868,0.00010862333397882252,-0.002176085775648134,0.0002019476674616462,-7.503638455700513e-05,6.56733856265721e-06,0.0010654598892628371,2.1847638326336988e-05,0.0014337867938111518,-0.0005113174685739125,0.0030132007384014196,-2.1971434587533264e-05,0.0018833402851862197,6.275353998278383e-05,0.0002756921099697711,-0.00035237672791166205,-0.0012219062573195568,0.010508121404777032,1.467203621778663e-05,0.00016375334387168524,0.0004695364156798463,0.00645911938992681,-0.0008905123827751928,4.755958054974602e-05,9.28728150158279e-05,-0.0002612776965329109,-1.8198139894994705e-05,0.00011891280790176922,0.0016920989765924713,0.0006195676584421566,0.008643474329758599,0.010510874675980126,0.0003393842771499397,0.02482448696119697,0.0008959119701801782,9.155483857219802e-06,0.0012335644173260597,-4.575217563845141e-05,0.030602240949573044,4.321400617581642e-05,-4.826835182508938e-05,0.004492191982562737,0.0,0.0015447760192568451,1.6100272555707853e-05,0.0145007598206018,-0.012018620936902565,0.0009254893312106156,2.963307760436515e-05,-0.0008087396619194499,-2.0271283390864706e-05,-7.6413199500969e-05,-0.0116879896745958,8.9560373820765e-06,-0.0001593656755654147,1.3109503706140486e-05,0.0003606339006129804,-0.0015697118983723625,-0.019439414594828782,-0.005546017282590846,0.0005508388097837366,-5.8504842329424304e-05,-0.0009196873293437202,0.0002613203547316816,0.0019929318185655017,0.003206697738374288,0.001089764270446118,0.01767708981002544,-0.021250620666203777,0.0007003401979327942,0.00013362317253903298,0.0006421872503439666,-0.002595179035689178,4.5909890943688404e-05,0.0008336003827923703,-0.0002639061886251504,-0.0029612858517132847,-0.007992616224241912,-0.002328708587566174,0.00011501668037454243,0.00036718071097678807,0.0004335762690773616,-0.0073783308119188635,-0.00013385685239270336,-0.0020321191560493477,-0.0056255312085473335,0.00032659767417375147,-0.0006906472005258395
PLK1,0.00012262367308685688,0.003315175328637354,3.614747631696128e-05,-9.06763843786639e-05,0.001429327271251279,1.9204131883581412e-05,-0.006281549856987172,-0.007088025044461906,-0.0008375553893583171,-0.0005105962814956979,0.00016592743859902216,-0.0002450822812189982,0.0005298579959787433,-0.00012379298749410825,0.006061857592299127,0.0070140780995257045,-8.558764858782232e-05,-0.03162327258330382,0.0014407132637411263,0.0004927602188872597,0.0021995185269492053,-0.00020873501940968606,0.0002864713228300016,-9.20067898467887e-05,-0.0009829485926588543,0.0002630438029575576,-0.0006134705770144329,0.0044275756486509745,-0.004479424806659271,0.00011802191793414163,0.0005131122534731016,0.002596206913008434,0.0063193651764968965,0.0012299626813716091,0.0019572315415278757,4.168660954195816e-05,0.02637728708786912,8.45055017137087e-05,0.0009627518200406607,0.0007071882034960902,0.0017858796925868988,9.117138781564602e-05,0.0007938587199101552,0.0018121611194195878,-0.0006214727150770168,0.018084389414112553,0.028956889044383385,0.0011924106374320252,0.022135615957893134,0.0008154305467231022,0.0015382159435387802,0.00025909902701292493,0.0021356602747730773,0.002726472838310165,8.104196436460968e-05,-6.086479229086566e-06,0.03612030203417222,0.0016159800323321662,0.0,0.0011102910866073663,0.030606913763028383,0.01314118348813614,0.00011972586124036578,0.003683755778822925,0.00010951344684980463,2.6009159965446485e-06,8.803478395692369e-05,0.006966658716180275,0.0006275207362892498,0.0006724416859087009,0.0008892044323152875,0.000256964516551973,-0.00017556931352403688,0.021956308716744807,-0.006402654340450456,0.0003963510052880572,-0.00011090756361332704,0.0006864937394394059,0.0001274662215167963,0.002320842772403005,0.00022762553767509137,0.0031231337709610517,0.016733824409514195,-0.01574691717975333,0.001950759303310683,-6.754932684322676e-05,0.0021212755338601394,0.005744148908591388,0.004210051185872857,0.0007514108526237216,-1.067623926004358e-05,-0.0030596229196867713,-0.0046683166704753025,-0.006912999573672229,0.00024115745117417206,0.00014017539330273357,0.0008015005409270364,-0.003878403156543841,0.00012387702572809258,-0.0005710565819691068,0.0016566627521719906,0.00016464860936014217,0.0006917566962860287
PNRC2,-0.0003146854156506635,-0.0008337983460561119,0.00018137231139971234,0.0004274231372339777,0.004354009718797039,0.0002526926389424019,1.7883895681674565e-05,-0.001961232057124792,0.0020969558088540096,-0.0012673733335298969,-0.000516820451395351,1.8793492971054943e-05,-0.0005640028842655721,0.00011597919570138405,-0.004100369955911221,-0.01851404010230149,8.645473468146433e-05,-2.417201893685889e-05,0.002054121035118564,-0.00010812304618891323,0.0011355151038585291,-0.00013214315062660384,0.0003905955265398223,0.005010323155605364,-0.00038103032406005383,0.004635410702161606,-4.316616396608753e-05,0.020355985718935318,-0.0005154966909902892,0.0005638404626260852,-0.0002140845559067165,-0.0014621282707581796,0.012243713694027386,0.00014806913279732096,-3.973162229859916e-05,-0.00010418107197201254,0.03322447445217774,0.000345521277309243,7.557051657327004e-06,-1.885812974975925e-06,0.00010469212199218406,7.204749503001733e-05,0.00021408440641327496,0.000979248042305993,3.2261876132012285e-05,0.0074373388053065115,0.009914430167685125,0.00011863263613228598,-0.006174478863605783,0.002740921671621161,9.959859661024578e-05,0.0013663336623233487,6.180145110015768e-05,-0.013903354506017127,3.925085397934864e-05,-0.0006751561418391491,0.007343384272253513,3.868706306552205e-05,0.0008291355797794933,0.0,-0.00027207177113984385,-0.02109015162035187,0.0007120357589387765,0.0028841335301055307,-0.0001711065534200078,0.00034963622974258277,0.00011259346442334726,-0.023100114239397593,0.0008617446386385233,0.00043067863786281865,-0.0011386326351247773,0.0003769223779603491,-0.002552231761375883,7.671285560005815e-05,-0.00021781923144762458,0.0015713637426349244,0.0001337734006729917,0.00034747662710015484,1.612934717410002e-05,0.0006102386920467601,0.004229919954376067,0.002237597538857563,0.005367463509407038,2.4241654381081274e-05,0.0001453079286831935,-6.276434512720359e-05,0.0012151926520290002,-0.010052130156508497,-0.0037253688321948067,1.0060765799612192e-05,0.003302940244014469,-0.003125542553225392,-1.4844641121702741e-06,-0.006238960505997968,3.3735406450772326e-05,0.001280564075966044,0.0003157107524969104,-0.0003808401887496343,-4.907608536540443e-05,-0.002910575107492376,-0.007351645893468677,0.0004642539055530196,-0.0020085753656489433
POU5F1,3.9620014486794776e-05,-0.0035987190705001663,-0.0002639619964798851,0.0009068769238113893,0.001267541030583333,0.0014662180459746104,0.0011844062219766051,-0.0013279835988822437,0.0020539562817576415,0.003316350559261972,-0.0029326935977317106,-0.0023863457433680423,-0.0009221813713535859,-4.1557845034742724e-05,-0.020769595085897735,-0.009196514404772356,0.000987294164049228,-0.036045694096427994,-0.0009039455843334685,-0.0008878674468695967,-0.0008886737995587674,0.0007297729293354188,-6.555830672214167e-05,0.0012485423575740707,0.005011022089765979,-0.00020013891810849628,0.0002680159616521307,0.03348897743627653,-0.00010193080259107015,-0.00023770307636706702,-0.004722172955119371,-0.0017072817987715246,0.002810320612955468,-0.00022737446041748446,0.002000562720646032,0.001787557151087456,-0.00945560330523426,-0.0010752560045984324,-0.0014364749596125176,-0.0004787468954311487,-0.0012491081988578107,-0.0010432971510405645,-0.00269853368852583,0.0021963513642530258,4.0512998315424686e-05,-0.035779637912624535,-0.025407252512419508,-0.00034570622341432484,0.10005501967081905,0.0006138143518247277,-0.0018264725617931957,0.0016289359933200312,-0.0018244835347512437,0.019715666398231534,0.0012725924239343524,-0.0003707577332455644,-0.010797670411650468,0.0010167403634868625,-5.494615422725283e-05,-0.0001361447888511652,0.0,0.014271052331055327,0.0003604279515981459,-0.0006774067463023509,-0.0013408694256626954,0.00015281595436332244,0.0010424857430326882,0.009978378514902193,-0.0017647381242422387,-0.002251238346809488,0.0009664003179640523,-0.0009653945832569082,-0.0010437621471098984,0.04914894043680348,-0.0025002649977667562,-4.592044085821206e-05,-0.0009291893072395106,0.000212980051879215,-0.001489575568898411,0.0032102631512265444,-0.000316565277221273,0.00035449421470445486,-0.0007299385513807174,-0.0068011660564229835,-0.0014865201597534705,-0.0011907398569972925,-0.00024813665485609094,5.604150485619163e-06,4.758439076220229e-05,-0.001268192507526991,-0.0010787028991365354,-0.005793982605003961,-0.011437180665995512,-0.0024257425303098523,-0.0008487201857459881,-4.297553972781588e-06,4.921264823059812e-05,-0.006806188883760744,-0.002676948503012773,-0.0029751080161866212,0.006830739337402912,-0.0003575523925912015,-0.0026253992650984996
PRDM14,8.508045673995805e-06,0.0014467319483010169,-0.0024748445018071713,0.0015048218134701287,0.0024042971735037584,0.0002115302756030009,-0.021995165398787566,-0.020474620010647305,8.499975744058781e-05,0.0033979546107229513,-0.0015081412016043202,-0.0013007211829529188,-0.0019331337007322986,0.0006884560209597333,-0.03436013072485308,-0.02221698853860698,6.587392023367618e-05,-0.02814920259802251,-0.000990337940746028,-0.00014451648028988056,-5.152152017676155e-06,-0.00024053093924752573,3.9221588120522256e-05,6.020310840060247e-05,0.00307710173194836,0.0030182319677929184,2.0844554075530942e-05,-0.00013871040659074063,-0.011563581397877557,0.00032668701601527443,-0.004074562214926942,0.004014335398369991,-0.007488337808275618,0.0036705927181687335,0.006363160486854813,-0.0008588819268252122,-0.014992473515206908,0.0010290267944626883,-0.00023382227029940865,1.33996040611001e-05,0.00013813450015880764,-0.001292368763305778,-0.0033180355514207463,0.00226988197458206,-0.00038284510893641163,-0.015253080748617542,-0.031627685298705126,-0.0005699518286782622,0.10837203654631783,0.001048356829823159,0.0021976191378483053,0.0016390975008727042,0.005287703412204146,0.043175233652968464,-9.345783111585567e-05,-0.00029242668944762126,-0.02040846004571945,0.0011433438270869933,0.0023472327351511885,-0.0003180607970656803,0.06365354310819331,0.0,6.975737254111948e-05,0.0029820913527875428,0.0002181221663534549,0.0030382655610207304,0.003735036556791725,0.09086080625243903,-0.00019000599838916226,-0.0035741909942973173,0.0011254738603080198,0.00010073190615450178,-0.005639624005801876,0.14397132580622582,-0.01792427725978213,-0.0010379280960382377,1.4073443810709827e-05,0.0064793813697721645,-0.002477612239558808,0.005503758888667445,0.0022272629585241826,0.0017445763350216583,0.021616851097279677,-0.006342855907017902,-0.0017219718696411751,-0.003642375207470239,0.0017462375317907175,0.010323705593095379,0.006676621525594256,-0.0005751107122464484,-0.0029302972833840095,-0.012613219345398477,0.0029438127701880332,-0.01402421722027782,-0.0003126655733313327,0.0010736565769366624,0.0006027743499066251,-0.0048960639571535,-0.0012538184496822026,0.0065845517039728775,0.0010665570552728732,-0.001178568104978472,3.761387236554649e-05
PRPF4B,-5.8982506688278864e-05,-0.0017292290837139443,6.935040073228369e-05,0.0003669169689515968,0.0007820841740181957,0.0003149161754284111,-0.0019447010749606758,-0.0029060995226360855,0.0008738356431727251,-0.0003402512936314543,-0.00025017471387802764,3.0366335162741507e-05,-8.957453276167849e-05,0.0006019083557140409,0.005164949386661992,-0.0041626197143637906,-0.00024140520747166974,0.01215818963454021,8.904000912865271e-05,9.92592695099144e-05,9.112639290202988e-05,5.243038391623518e-05,-8.81196556546051e-05,0.0030807521287702796,-0.0005602801750806789,0.002999297482243889,-2.0590578624568525e-05,0.017828304484878592,-0.0026240921249993383,0.0001406283314090409,-0.000631097270573349,-0.001243520647125175,0.030586913990632972,-4.8208013156838794e-05,-0.0014872090569985066,0.000219362013907263,-0.006861961949411084,-0.0003947209796622572,3.891505834168578e-05,5.852895801641262e-05,2.868666021269021e-06,-0.0001744282271140078,2.5313090760771033e-05,0.0003033396788704073,0.00103538532016995,-0.0038404322143772247,0.012065065392741587,0.0005545836791720127,0.015812509770524338,0.001866966984937072,0.0001723681335568229,0.0006669287378173169,-3.954893305858983e-05,-0.0027703230638155547,4.8996482954569535e-05,-0.00010058597520554268,0.0009346397793345365,0.000933490603408948,1.5544054422696658e-05,0.0008799280009751753,0.01279413345525636,-0.013335606717729136,0.0,-0.0005534344782569839,-0.0011239355459323334,3.816731859484453e-05,5.595748424038031e-06,-0.008584151755289003,-7.561146765867648e-05,8.499329569029422e-06,-0.00032113436222235535,-2.8077736618277523e-05,-0.0020934235635804593,-0.017527940534624663,-0.0035068379773257412,0.00013684780979954646,4.5275291540120776e-05,-0.00043691082491159746,2.9748787256752996e-05,0.0006774816048186478,0.0034600167082667666,0.00016372984259303358,-0.0015394391969521567,3.602765893383921e-06,0.0006238765541658466,0.00043833795603377294,1.80483343291265e-05,-0.006245223389575678,0.000528626432053715,8.999027322120533e-05,0.0012456983439729057,-0.0005689878973253904,0.006548153197635097,-0.0018110631160162727,-8.60717608504381e-06,0.0005979652191372442,9.565367576121328e-05,-0.0016344383404783,-3.6517665671659534e-05,0.012093615542489822,-0.0051129610916574005,0.0009323837349372631,-0.0008104240348420866
PTTG1,-4.98754332544176e-07,0.0015317477969129223,-0.0001354774385779169,-0.0001295025362658334,0.005786652399502323,-0.0003489441959273864,-0.00349062831164014,-0.00526988008988793,0.00023439711067334377,-0.0019295156806296504,-0.00010521893234938771,0.0003834108417774908,6.930569311713305e-05,-1.1992695260430682e-05,-0.007407970169635401,-0.004896090977271352,-0.001264885206632938,-0.022880194778071353,0.002726566992525581,-4.5009396109807134e-05,0.00262849674633149,-0.0015170630261098367,0.002454603916486117,0.0020296976138894523,-1.285301878024004e-05,0.0033412516620099707,-0.0011561599047813088,0.008179476797049048,0.0006637292513018782,0.0009906803414229685,0.0003780439725042765,0.002696986141728609,-0.0011806728422023493,0.0007270106671699955,0.0016017128555376576,-0.00026325680847851625,0.054859662193104064,0.001701627415023338,0.000862939847438581,6.455173725564503e-05,0.0018547657439577057,0.0007111555776086681,0.0007481496743180555,0.00150082729451127,-0.0005256880349318938,-0.0003990598739049869,0.041794673310236764,0.00017718879203733705,-0.019337634056393105,0.0021542036659073544,0.0007335494976162869,0.0008323327744185568,0.001963205538226069,0.0010892750926723227,0.00014403689683141274,-0.0006448335883523156,0.0006105456816455902,-7.17805795726673e-05,0.003749377240985917,0.0027911561352621313,0.009683663779693964,-0.00876505644853269,-0.00031871437490441133,0.0,0.00045735958801232965,0.0009056897916587978,0.002384021822434824,-0.012869278904139372,0.003072917012578103,0.0004702038757208846,-0.00021995244538940432,0.000744855577420687,-0.0015110779205412949,0.045339413623443105,-0.0013597448696571867,0.0015676669103925826,0.0014418063513316718,0.002774465708716467,-0.00012114293728141089,0.0012746078771672757,0.0023002392562783257,0.0037715292198335563,0.019133114495513238,-0.008286582878252825,5.512453814556991e-05,-0.0011430595158584624,0.003419516717715559,-0.0027525621558338346,-0.006182369297831536,9.108005104712763e-05,0.0032030119881448754,-0.004988123397737412,0.003592606671760506,-0.0030305677892976768,0.001681059149978186,0.0006589030914398858,0.00019861846655717873,-0.0018500550983088623,5.703656935459268e-06,-0.0002483502137709076,-6.0280252182123456e-05,0.00015064898041213128,-0.00032923484881593
RAD51,0.0003998267630583983,0.0026540122253759474,4.971883732116001e-05,-1.4849743919677854e-05,-0.0016923012037882077,-6.166847583227336e-05,-0.0005017328737406263,0.000611419978122685,-0.0016907550780758686,0.000151346863417214,0.0009111257796990128,8.464396457158922e-05,0.0006254257570597033,-3.9685011450058855e-05,0.002130636706695973,-0.015435083820372076,-2.7431205665107633e-06,-0.012750267081482178,0.0001001651352499453,-5.612964031135708e-05,0.00018340218309743803,3.407971323724013e-05,-0.00015813901086523144,-0.002084821867739361,-0.0002278354413930902,-0.002457487365168314,0.0003702124500648425,-0.004549902656415593,-0.003636579272170459,6.170628771250892e-05,0.0018653228417607652,0.003308776592544728,-0.00874093268936013,0.001300239756723829,0.0014323718678058896,-0.00010275617785608098,0.015623828990613393,8.497407961354461e-05,0.0004931762815196537,0.0002402652407214104,2.521628871152527e-05,5.5883949982459613e-05,-0.00010053925155644704,-0.0011535684645774347,-4.2399719236386735e-05,0.0025724143131021313,-0.021082037827936856,-8.778338713384464e-05,-0.011287401558727317,-0.0009001326069212462,2.4274686950305147e-05,-0.00017300818595813463,0.0009615838443736312,0.0018824863128065377,-3.4216432224454295e-06,2.9726361111892897e-05,0.0050366081221310125,-0.0008382247624957686,0.00011987540116849515,-0.00020255488495270728,0.012977728342156502,0.020246717535150942,-0.0009858845962104927,0.00033513219865978554,0.0,-2.2361607526974154e-05,-2.1190616164376203e-06,0.01707756947074888,0.00017419212121936488,0.00042174810045637553,0.00043387990520392394,0.00021547405844803797,0.0016652095986846116,0.013951413769250978,5.0763843651351255e-05,-5.878009913521875e-05,1.537422601186114e-05,0.0012767575721081797,-4.111516736345983e-05,-3.0889532863655635e-06,-0.001560066789165975,7.814499365117312e-05,0.011624044367931479,0.003835918743419802,0.0007045303042998162,-4.587958609788636e-05,0.00020586873322763106,0.0071012398319702,-0.0004215240643941743,0.000535666961017044,-0.00017489607583111896,0.0020558441366733786,0.0013794565975496645,0.006319501755888826,-3.5592290938416046e-05,-2.554200884259152e-05,-3.7416901475167953e-05,0.008671857112243404,0.001170907220540133,0.008577752713898651,-0.0012213490127380483,-0.00016092278179404584,0.0020228628558074755
RBCK1,-0.000263240076589844,-5.784609188223203e-05,0.00027381647485143413,4.451267858056029e-05,0.0027980443589357973,2.8828758738993657e-05,-0.003622516586755085,-0.0030265887733763493,0.000464427138150109,-0.0001979588583071796,-8.854075242735908e-05,3.204163323196102e-05,-0.0003880760752795695,9.788412348559672e-06,0.00013880675139365164,-0.015406654446321057,-0.00010370298619311365,0.0011623036045619413,0.00037716462005713577,-1.5174802447495878e-05,-3.278766236114764e-05,-0.0002312126134896413,0.00010388765104293429,0.0016129428006048999,-4.3480070270208725e-06,0.0010771702379778233,3.1949284071799024e-05,0.008303058457575717,-0.0014429946742955835,0.0005198584312606039,-0.0002056492600144777,-0.00010060403799327572,-0.017472631986783123,0.0002876278759091331,4.461485723324632e-05,-0.0005033060701525028,0.004930361051725469,0.00016675741690944692,0.00010333514841602137,2.332724308990362e-05,-0.00019321147028631195,-7.452005300024953e-05,-0.00014103731076155795,0.0002691615005677644,5.852100757309729e-05,0.00624112675784948,-0.0017467632221011067,4.324814390860061e-05,-0.002105394768782339,0.0005863201822861385,2.722682850505549e-05,0.0002732373819654807,0.0009590668870125629,0.013188671203151234,-6.0949675853326546e-05,-0.0001746943501751613,-0.012749400313675004,7.0739041340006735e-06,5.7822631448791695e-05,0.00027418154844931593,0.004627588021919621,-0.021407715641940134,-0.00024690539307372126,0.0008171412410651345,5.894299845893928e-05,0.0,0.0001407835881534522,-0.013092190824215127,1.674653232791935e-05,-0.00043186415957972157,-0.001330561758297075,0.0002529316482311027,-0.002157359396350831,0.012531142359564698,-0.0022130856249868154,0.00018681196831983824,0.00010589192834931511,0.0008702431507231411,-0.00040559264056059163,8.79874425961138e-05,0.0019301547353291133,0.0007056611300267438,-0.005719395489723526,-0.00710446450886813,-0.00018728019775806717,-4.847616622213294e-05,4.269813646159918e-05,-0.004342898396188554,-0.0005180205161101936,-0.00014081331859241614,0.0004947344893612459,-0.0019150665800419893,0.004624711285329001,0.0009646270282069831,9.471949232757286e-05,-8.939501597602094e-06,4.8575379170005474e-05,-4.853954155015444e-05,-1.5303408125073127e-05,0.010118071576260866,-1.5421350544987433e-05,0.00016148401830809176,-0.00046295343048058087
RSF1,0.0001033695445938476,-0.00014833546396819975,-0.00042367208909934915,8.559191806605474e-06,0.0025281398544048646,-0.00048574980827422733,-0.0008937684251705294,-0.00196285417780795,0.001066803598684932,6.101680141596031e-05,-0.0012652154316787362,0.00012017374920335795,-5.582578488793757e-05,2.1159402493545114e-05,0.005028748088768522,0.02150515565340753,-0.0005468462014714038,-0.008423517388409098,0.0002961358531147222,-0.0005928121411559493,0.00036862657670289203,2.439587337932621e-05,0.00047489072299252875,0.001728723768225877,5.961145786480626e-05,0.0019974461814758256,-0.0009410767047640396,0.011819293277070259,0.001143219685331492,0.0003879985635479574,-0.0004492290798182481,0.0011770760025631385,0.006221422346268749,-0.0003078504423004599,4.746354057685976e-05,3.119574322106135e-05,0.011330577941538042,0.00031519445093155753,-3.691599790942027e-05,-0.0002490295220736627,0.00024094647151365258,-5.6633828170533526e-05,-3.7146460293635895e-05,0.0014914854372250984,1.362806325879034e-05,-0.02434538067446094,0.015818788480271892,-1.988228999431467e-05,-0.005530128984567557,0.0004860875777143151,-0.0003759755070992654,2.6631025678333115e-06,-2.6135532700292202e-05,0.005411866645918486,0.0001338708572864513,-0.0007354629548316803,-0.015030865031345203,0.00012792840307188652,0.00011101093096551843,4.7191142254420465e-05,-0.006457950075808685,-0.01663449582765705,3.792004879522448e-05,0.002407085973420358,-4.481505201364789e-05,0.00013981399033894643,0.0,-0.0019391193293660193,0.00067088533931679,7.256843426376908e-05,3.5052452267742295e-06,-9.754406794402156e-06,-5.722258434584378e-05,0.026329854646629992,-0.00012068368256086363,0.00016137443451675248,0.0007066184977745085,6.0899349944195726e-05,3.819260363348362e-06,0.0005293436422958238,0.001132596983703976,0.001098772428650576,0.00700314542473884,-0.003434644963829429,-0.0007149246730723246,2.0155644623897694e-05,0.0012404699419784884,-0.0030585346831021824,-0.001473020945524822,-0.00013080367421425127,0.0012859261131600672,-0.004158516626858308,0.002668088560283984,-0.01303118212044409,-6.954935667000547e-05,-5.8219880092378016e-05,1.6805270980693687e-05,0.01183531007951712,-0.001825156590899624,-0.0006855605359318219,-0.0034074747956406547,2.9857241395933142e-05,-0.0001227807358947572
RUNX1T1,0.00038906062773466746,-0.0008939776575074566,0.001738255744187469,0.0002284981901920254,-6.427186344898905e-05,5.627005802562079e-05,0.005913096803087854,0.007691737726485528,-0.0012894243059426826,-0.0012470082978038484,0.0017293498030431333,6.175527655025791e-05,0.0014857171374399324,-2.8209575525296153e-06,-0.0074047037322297156,-0.011331629757373445,-6.235670723492145e-05,0.017653909498220988,-2.910319310651453e-05,3.311050342967866e-05,-0.0007553621535910043,-0.0006465151814566036,0.00025364235739969875,-0.0013861311166900904,-0.0004069084306412415,-0.0028718569375764903,0.00040621639997243065,0.004819631382428382,-0.00022575865660483672,-0.0005926705016293045,0.0016155010485115232,-0.0007702317052992195,-0.02033003115924648,9.542891878594761e-05,-0.00022893350566761516,0.00012119232689671529,0.012404150788049594,-0.0003359063086164569,0.00014681552072731615,0.0008619034974743302,-0.0006250593033873818,0.002464496044695686,0.0022891297277854807,-0.003480328087390697,8.350129664678476e-06,-0.00418222952852362,-0.017996580211851868,0.00011230214266479856,0.02825686663420407,-0.0007934535806737315,-7.86329449649214e-05,-0.0007850084588874784,-0.0011995815593584492,-0.013054152207681167,0.00018289943522119598,1.203639009284512e-06,-0.015013502667455079,-0.000113140394478969,-0.001266437406126969,0.00010656725730942443,0.032863180253796094,0.14651941856093514,-0.0002217797767796351,-0.0012840247691722757,8.032095331342926e-05,-0.0010406659651660466,-0.00274585624784227,0.0,4.383266243173434e-05,0.0012366540437196581,-9.600488056726468e-05,-0.00010829549248839161,0.0018695043100582641,-0.006800195355442573,0.00501409943638819,4.14193953670584e-05,5.178385384731977e-05,-0.00011806377457074241,0.0006475148350882061,-0.0015590687121255276,-6.255246888753224e-05,-0.0023331039013730704,0.0040027398482845936,0.006186075852967477,0.0001001460149568671,-0.0009486119026440803,-0.00022593837362565243,0.002363037101644455,-0.009293037111811429,0.0011738838195543447,0.0012803327584383262,0.008707757197667962,-0.016312880171553214,-0.01238200519814545,0.0016148768404010102,-0.0009999311614031301,-0.001599089684027802,-0.0018454724469663866,0.0021884296869302835,-0.005056734133330822,-0.0020780428753748754,4.578209970913531e-06,0.0011533064808807772
