,ARID4B,CEBPZ,CENPK,CHAF1A,CHD7,CHURC1,CITED2,CRABP2,CTNNB1,DDB2,DNAJC2,DNMT1,DNMT3A,EIF5B,ETS2,ETV4,ETV5,FOXH1,FXR1,GTF3A,GTF3C5,HDAC1,HES6,HMGB2,HMGN3,HNRNPR,HTATIP2,ID1,ID3,ILF3,IRX2,JADE1,JARID2,JMJD1C,KAT7,KDM5B,LIN28A,MAF1,MAZ,MCM4,MCM7,MED1,MIS18BP1,MKI67,MPLKIP,MYC,MYCN,NAA15,NANOG,NAP1L4,NIFK,NONO,NR2F6,NR5A2,PAPOLA,PAXBP1,PDLIM1,PHF3,PLK1,PNRC2,POU5F1,PRDM14,PRPF4B,PTTG1,RAD51,RBCK1,RSF1,RUNX1T1,SALL2,SALL4,SKIL,SNW1,SOX15,SOX2,SOX3,TADA3,TARDBP,TCEA1,TCF3,TCF7L1,TGIF1,TOP1,TRIM24,TRIM25,TRIM27,TSC22D1,UBTF,UTF1,VENTX,YTHDC1,ZFP36L1,ZFP36L2,ZIC2,ZIC3,ZNF22,ZNF24,ZNF326,ZNF398,ZNF593,ZNF649,ZNF90,ZNHIT3,ZSCAN10
HTATIP2,1.0,0.8113891056555558,1.0,0.14290115504521161,0.26667028770640044,0.373679495835532,0.9460804834449079,0.2509731500888087,0.808031208261347,1.0,0.5956035114199005,0.005595872418389005,0.964433524477141,1.0,0.2365185012871258,0.009838914436404413,0.9295832768715834,0.4511253717449974,1.0,1.0,0.823192635863571,0.7503754112799458,0.42411317288432426,0.9538098337600021,0.5203628957491828,0.22879565876870592,1.0,0.34723480795110345,0.2513626428168256,0.5511571653795805,0.8523419420380354,1.0,0.015682867423853847,0.15324809040292656,0.89644493989962,1.0,0.9299607690509194,0.8149410240922957,0.244732977043066,0.4155508443664127,0.7652961597494496,0.972151513931667,1.0,0.4954725628529393,0.18637887766689476,1.0,0.00026551872432195947,0.761820936306469,0.9605371051004838,1.0,1.0,1.0,1.0,0.6524978804503918,1.0,0.16781477194761663,0.6967194404551093,0.9303695647636967,0.5731263968306259,0.833872430949179,0.9197076670203446,0.06435955095771652,1.0,0.1542946905906015,0.9910559452955822,0.6761089507623602,0.12398222604126412,0.4227335619410321,1.0,0.4914644111179706,0.5256155024243893,0.8266077281729866,0.31822347502735604,1.0,1.0,1.0,0.8632236645146498,0.9421203681643955,0.909010629345761,1.0,0.6615786973576068,0.021241951918813597,1.0,0.6994046206446388,0.6680160072167202,1.0,1.0,0.4131547169759985,1.0,0.7953559009488204,1.0,0.00043344068531904944,0.6892068243462858,0.820296989370645,1.0,1.0,1.0,1.0,0.22642610188674617,0.5859899213420718,0.5899165645729839,1.0,0.30466338356411266
ID1,0.3245289006949245,5.697134118811852e-15,0.9820873275003552,0.1303637772718462,1.3600886432126419e-14,0.009689221449267843,5.048390464069778e-10,1.3012398768855151e-14,1.2063787567487803e-05,0.000548846604214925,0.5213689077362532,0.40534247079362495,7.027735804984028e-05,0.40164271008081487,0.07084489448521078,0.059432464756375876,0.4230409913708293,0.0022374579774585095,0.705980395216458,1.0,0.9781000252361356,0.61543222420511,0.2783645466680333,1.2950163368489277e-49,7.1387177914087e-13,1.5854735328470898e-23,0.09440480471921615,1.0,1.7920918847327955e-08,2.181481905254323e-05,0.005345228236875108,6.178425911520515e-05,0.10626803728928322,1.0,0.06985404809184714,1.0,0.0008010956024537279,1.0,0.13906202942892615,0.41024267177369694,0.07394877809491554,0.39438281330930847,0.3148068567673215,0.8287580474297784,0.6494906686750297,0.3212908926180476,1.0305216024241473e-07,0.2783645466680333,2.2124739915692083e-20,0.007761227815169581,0.7952526823747361,0.37287544972707554,0.06138952454440745,1.0384632586858928e-06,0.2796307218515845,0.8324597545523397,0.9315304468964536,0.022155241501089457,0.9808526606792484,0.7825632845131646,2.1996516232377592e-54,6.488906388833391e-222,0.29012415490846294,1.0,0.16985841663585738,0.018239353288061935,1.0,6.649540294913487e-76,0.3456806105476557,0.24313097345655896,2.438216414634863e-08,0.22295232733958834,5.985400680319666e-48,8.766449320761057e-36,2.0859080931510548e-08,0.921009484138719,0.7224821056554278,0.10607033811499124,0.34594220821973665,0.4040021536472944,2.3957556322174876e-34,3.655508359745271e-05,0.4472687704768584,0.8915900712218714,0.27567252141120974,0.3717479515599998,1.0,1.3279230480905753e-102,0.1348878160695888,0.051116122719224964,8.220891909813389e-07,3.4644009118971034e-06,0.06815531148107645,0.6228298394280455,0.567663125300857,0.0754866561457834,0.04812785763707909,0.8792335919281105,0.172639586960883,0.5164581576242343,0.7819611708980018,0.19746082865409784,0.018386444858634703
ID3,1.0,1.2731307701113782e-10,0.009712461284286525,0.0012770948966981126,7.595298782959545e-07,0.5351604606423341,2.827347413143277e-48,3.563988832048668e-07,1.5114136277421712e-15,0.002041624987230926,0.014174318948976083,0.691182077519123,0.2593767343507438,0.08408550199441059,0.05504529804660174,0.0021868054510605223,1.0,1.0,0.32847734496435943,0.5715761920508569,0.044614379213664124,0.554847888033501,0.007507670702207025,7.576124190597298e-07,0.0032811437775336553,0.36417945607818003,0.108746887014412,8.614387845698156e-154,1.0,0.4985348918953125,4.805436133076101e-06,1.0040621295382444e-62,0.9387276043180748,2.5721097634272418e-05,0.03019125764479909,0.31493148215990274,0.27124189303599294,1.0,0.014174318948976083,6.546395833480113e-06,0.05331103487640779,0.9916320988733577,0.8108953214145667,0.47453291918799717,0.588154362750001,0.20800490492245396,5.726706173624878e-07,5.5953231106900975e-05,1.937446735584372e-41,0.19790073069257072,0.00869685515405593,0.8336699908153423,3.890012856819849e-06,5.288983391481998e-10,0.009556770440055406,1.0,0.0001858306402374054,0.6814812920323619,0.06387376222768214,0.6911122174153673,1.5191032570872117e-161,3.401023036561255e-33,0.0075854972742291004,0.7014952673021496,0.37199107501468753,0.783763698697745,0.7422830874527577,1.3593056736250752e-63,0.3407323425548239,0.001505420952613867,8.474310853639688e-06,0.9739634002753409,0.42186531253010306,0.002332728559707021,2.7983999656067945e-43,0.3073410705220773,1.0,0.02022259155207738,0.37015753079060204,0.006821300300003993,0.47750069021236397,0.05949029087519512,0.7931061372795397,0.9489290981435484,0.0011083841469247723,1.0,0.6467162601508554,2.995927302139717e-50,0.1543943714719208,0.4611451330168055,0.6965298231007133,0.0043303168145328065,4.975514437271644e-07,0.03497769634483673,0.02110651713682305,0.03987630632894862,0.34594220821973665,0.3654286342023708,0.042248159449415616,0.8772319091653332,0.856465124213063,0.31774155959787703,0.0009122459271231264
ILF3,1.0,0.2944452700137287,1.0,1.0,8.474310853639688e-06,0.2257027454529449,0.18780087994053518,0.018645453436034316,0.012855684963578118,0.8344062457386004,0.21966544971411253,0.48555690974074206,0.2644709123100096,1.0,0.6228906263160786,0.5298164803007782,0.125311106773051,0.807632734948761,0.9150018417103007,0.1991280526297039,0.9933256043102694,1.0,0.9998798557136662,1.0454506968061844e-05,0.5127030522277263,0.0005294701801049739,0.3182777234322107,0.5166219442568901,0.2753496017311561,1.0,0.9474144458350124,1.0,1.0,0.48564425605152295,1.0,1.0,0.3348986723467617,1.0,0.7683824572551311,0.7002545438621531,0.6503270782383391,0.9945466840287063,0.9653161977956523,0.8132857845039776,1.0,0.49146201984390303,0.992147610057089,0.8858198922029443,0.24115834919908885,0.30932056523273904,0.9385752564501287,0.7958017055310315,0.48654014846949045,0.9704940386886187,0.4202898100164529,1.0,0.9781000252361356,0.48555690974074206,1.0,0.9252277003115337,0.17278637417963755,1.6769719849274642e-05,1.0,0.15930511049507096,0.6710129173324177,0.582848622618054,0.6842331361005946,0.0009121083733406855,0.36926399140937266,1.0,0.09334052363275318,0.49153990799786,0.0020307196442119592,0.8745530623975031,0.3674060398331374,0.3797119175901578,1.0,0.958655279965756,0.7381437138158646,0.36993277619726866,4.18909895177329e-05,0.017154081904132385,1.0,0.05431978260789695,0.7993069702880709,0.9359063693714862,0.7405838624919261,3.4013485933942192e-06,0.04711126459767057,1.0,0.0011758414353620088,0.0015113218235358256,0.24426520820932296,1.0,0.7933824203870431,0.1580599895549148,0.9564231822818283,1.0,0.28531070189816116,0.10656815946001823,1.0,0.20109451747066528,0.6365989831151058
IRX2,0.9616175238780215,8.433241518357537e-10,1.0,1.0,0.00013359545267793165,1.0,1.0,0.02148597265559761,0.0028492754997814992,1.0,0.002590798907234268,0.4689199581053518,0.005386925441023101,0.8001696169870293,0.8977186154383168,0.72349431607184,0.8413291699617187,0.9891639288359617,0.9514907591457755,0.8183283669652441,0.41791965554879223,1.0,1.0,3.683031095978881e-11,0.007709222673344644,0.19204971979760432,0.9075463156910085,0.6290580817759507,7.144753961375691e-05,1.0,1.0,0.0015892707495961894,1.0,0.49184042310588977,1.0,0.2753496017311561,0.04655656978654507,1.0,0.0006578881653315279,0.447940777018531,0.27762514549315365,0.05891938483635752,0.6481725354226893,0.22127044528806097,1.0,0.19790073069257072,0.9047727413667395,0.22931191538917858,0.13907466461593107,0.7743755870290082,0.22119511560185134,0.26688754672038706,0.9489290981435484,0.6248626745278476,0.5639300299676191,1.0,0.951149604065392,0.911989253976859,0.7363815964828715,1.0,1.4494372988317947e-11,2.978485079144218e-14,0.9998798557136662,0.4143806172572738,0.09867916690676778,0.4226388431490441,1.0,1.5696517504111985e-13,0.8426948422252519,0.0030872665775333067,0.08756728469629521,1.0,8.214224305295733e-07,1.0,0.925637021672818,1.0,0.4698161412445428,1.0,0.0359626538479169,0.1010819233796717,0.047770925949148946,0.1628562624338039,0.4414897518805829,0.11237437785490474,0.03393115566654565,1.0,1.0,8.44914792419697e-08,0.5621847480925605,0.12485091928419027,0.5190378662633137,1.2063787567487803e-05,0.08829671180165645,0.9396787580867433,0.9935995761468712,0.6465892413553097,0.01683092394837997,0.2521742115991662,0.010822495656954154,0.6170128964353079,0.2017197074410379,0.951508706255211,0.1013996834711866
JADE1,0.19928058072690097,8.894796080276258e-17,1.0,0.8528884121524339,0.0008983454470409103,1.0,8.109239062541443e-14,0.02038392079947688,5.805799013988675e-21,0.10209248226609155,0.05547677985273382,0.559181869659224,0.0038869429160726886,0.9013431932029775,0.7893447349335247,0.13765424391209852,0.050245812401086984,0.0001879278100601076,0.6551763968451205,0.9947052093212878,0.004075787418745158,1.0,1.0,2.4258369643141353e-08,0.9013431932029775,4.573489862256042e-06,1.0,0.0010244774700742143,4.01375674068446e-43,1.0,5.657314540436326e-06,1.0,0.00718124150455749,0.10206234816396069,1.143626047691835e-06,1.0,1.0,0.9013614165609126,0.020808988899544602,0.18271283363273386,0.034255716519475975,0.8882569070715535,0.9564231822818283,0.47012390732321946,1.0,0.05258076567322599,0.6420323662035587,0.09258379265273307,0.4070034162184101,0.5195559157123439,0.10370649795492361,0.06651744218032205,8.880705440626659e-07,0.9861007097654102,0.006114651196463554,0.9999682836508541,0.003720658439166998,0.8745530623975031,0.02221515963561456,0.6661690112867766,5.760816464891516e-109,9.211877392203384e-15,1.0,0.12472596538266117,0.037778432652269336,1.0,0.00988060804957643,5.0648947951864505e-09,0.45617930581526617,3.904860104590768e-06,4.591501599649221e-08,0.6002777182012303,0.0004785708070917687,8.821369925796112e-28,2.797170648533403e-17,0.159605591050398,0.08386190677466007,0.00035983661119574076,1.0,0.46932016969925394,0.02132563188442843,1.0,0.9819402055888737,1.0,0.236906065543396,0.21982596813134261,0.1739450938099348,1.173561438585798e-26,1.0,0.5555910315960315,1.0,0.06119236954614089,0.026032556570202675,0.3730494929333322,1.0,0.28140953112440026,1.0,0.4502917088811314,1.0,0.028747636847773598,1.0,0.5984202616773182,2.0087086561177217e-17
JARID2,0.11198157437572022,5.331651446986028e-23,1.0,0.3854434406829852,7.637985931088845e-42,1.0,7.170211425534433e-15,0.24126771090914714,5.807681618031131e-26,0.0016647936952927966,4.705135685787549e-07,1.0,2.0197079806449504e-13,1.0,0.040053744824874477,0.030612634340604565,0.8603270423292796,1.0,0.886689049491624,0.021565271327025053,0.6131250428019582,1.0,0.2468751952638722,2.9459650813161407e-40,0.06215087881686582,4.740736778160752e-25,0.0889020556041033,0.2690303833651716,5.352518215738075e-41,0.030007504082344538,9.043931579583274e-13,9.550025828403262e-35,1.0,0.00024310535714075618,7.233577755647829e-05,1.0,0.44993040025840625,0.699004827811847,0.003779183723344012,0.0062675285680883226,0.02145351723276448,0.19316356738734758,0.42207443583637494,0.02466985726694827,1.0,0.11044678897694923,0.2486058053050758,0.005822086818455319,8.691867982803548e-08,0.04771610696002126,0.0016685879854717249,0.005199898002455256,0.0006932083737618681,0.23863413753920742,0.009269351736423652,0.22194187486876857,0.08092702991018798,1.0,0.028589372517695194,0.0578238407557697,2.0800064436418188e-86,1.8014684369887007e-78,1.0,1.0,0.046212996226532056,0.0035950892599934266,0.8001696169870293,5.350469059718091e-59,0.8457178704866342,2.6357307538629877e-06,2.155345355316651e-24,1.0,1.0135949808518875e-18,0.00013905440757838535,2.8637810367221547e-13,0.6433314220133589,0.24550490961361718,0.08408550199441059,0.022874201309391832,0.2365185012871258,1.2621452257094143e-12,3.3687526033700216e-07,0.37047832996541,0.37199107501468753,0.0003032936485586572,0.03744412011810009,0.4857389638601358,4.1480449599457055e-147,0.28880882858680035,0.008554638175029603,0.018183095507610852,1.3826137179912179e-10,0.18924942110185566,1.0,0.9861007097654102,0.038616339252167675,0.14231619735841955,0.7798206458659357,1.6431962402726647e-05,0.28637759625020065,0.6289054158351666,1.0,5.201150612926855e-22
JMJD1C,1.0,0.042248159449415616,1.0,0.004567594097560056,0.8333029901091912,1.0,0.021940640249286485,0.013090572622129218,0.09918705762351047,1.0,0.03120723274925189,1.0,0.7945348038097619,0.9621078678788876,0.9396787580867433,0.029276632277634267,1.0,0.4223857488962459,0.8814383966085904,0.3645262353447611,1.0,0.40965491752681016,0.653157379637562,1.0,0.05539081508841548,1.0,0.028376066064223156,1.0,0.0008223801964013412,0.8041730217523672,0.060483449978457365,0.10823427210655259,1.0,1.0,0.031547404358657036,1.0,0.15554577230562855,1.0,0.08841988536160264,0.012845980384221491,0.8298182991948879,0.07582935348889218,1.0,0.664323295640448,1.0,0.2332771964805785,0.07254736255675667,0.10339083171187027,0.154901361369137,0.4376467188615406,0.20013853911583496,0.7186431047114499,0.013812524523344022,0.425415263695432,1.0,1.0,0.027477521513813555,1.0,0.010290187348277153,0.9252277003115337,1.0241997611678601e-13,0.16504606665168955,1.0,1.0,0.01668725332874712,1.0,0.6433144085253837,0.3055986332764273,0.8455579867793382,0.24245618095722882,0.9590789525121913,0.5253710059561423,1.0,0.1753730298565645,0.010822495656954154,0.3692716698036992,1.0,0.0010975050313440594,0.9915289128934087,0.028506744192771646,0.8196772585354648,0.747319944524174,1.0,0.3498948659216323,0.006915446115475227,0.12288516702272059,0.9037867713637149,0.034315423670275104,0.48804129912682076,0.0008945797381359875,1.0,0.5757017653433427,0.04315174893086593,1.0,0.7619208535551255,0.30168184947492654,0.945858176010465,0.8416991739407849,0.015248828937578878,0.15773963043701278,0.537881712381453,1.0,0.0002962073632669873
KAT7,0.8490239692927977,0.00096789388191157,1.0,1.0,1.0,1.0,0.0015406879118543806,0.0017307015108292871,0.07597056465836322,0.05179542149132605,0.796144372932173,0.7847458525668575,0.028245960408342183,1.0,0.4627082052899378,0.19472134249305115,1.0,0.2674987141983366,0.8627199892509382,1.0,1.0,1.0,1.0,0.024211090331731844,0.3245289006949245,0.03866850185793012,1.0,0.9514655688022802,0.017628053269666544,1.0,0.9489290981435484,1.4760854962124593e-07,0.9232250517409528,0.07178233725088401,1.0,1.0,0.24245618095722882,0.691182077519123,0.8169384589062488,0.45891638422521336,1.0,0.7381420093806377,1.0,1.0,0.268416987716607,0.3893914177658645,8.294304649853622e-06,1.0,3.934584192068316e-05,1.0,0.35013851491337616,1.0,0.008005454973902915,0.9428691257014948,0.7967625209101638,1.0,0.8771511671608525,0.886689049491624,0.004079687167323735,0.7342077926347019,5.376105901604687e-06,0.0007096454004552861,0.5382946634781287,0.21147599995960092,0.23694214077701659,0.9553588052830959,0.8509537719597242,0.7214788430635671,0.5853879589044861,1.0,5.776320662043064e-05,0.9743140453976006,1.0,2.2313573446924126e-26,0.0008168979901884969,1.0,0.9819402055888737,0.02672383009462494,0.7679898277231093,0.014689627761285958,0.5245993775040231,1.0,0.1094571245783976,0.028683455741572217,1.0,0.020571585332193894,0.38861209856246465,1.3125092758809846e-09,0.18905436212165266,0.8859366685819835,0.6762692121574786,0.15426619452563686,0.04657067659345384,0.24054425901192053,0.5157107034893182,1.0,1.0,1.0,1.0,0.18710480295024692,1.0,1.0,0.00031542921554883187
KDM5B,1.0,0.08030996221539283,0.775234585856285,1.0,1.0,0.8932953695274416,0.9993065653503996,1.0,0.5555160770975679,0.22624064481178957,0.05098006299223313,1.0,1.0,1.0,0.6710565048680014,0.2512502558413427,0.7698065772028941,0.2695809557325553,1.0,0.6260131247705844,1.0,0.9065649250648863,0.24054425901192053,0.2271245901150015,1.0,0.38181178123336,1.0,1.0,0.6754994981421815,1.0,0.5612298092290584,1.0,0.1580723862305959,1.0,1.0,1.0,0.6016306654395916,0.28611978492459716,0.5805179481357077,0.43428822220932944,0.10830049244312522,0.935218021802437,0.8399015898992163,0.6822890771160027,1.0,0.02925996075098794,0.18580623185244333,1.0,0.8287580474297784,0.9009384176461656,0.24550331348742335,0.32917693356488786,0.8969549799147792,1.0,1.0,0.6442081025100668,0.3016225121133848,0.38859738780281233,1.0,1.0,0.513795704183644,0.9039225406658472,0.9291098549142024,1.0,0.8873512277885356,0.7593809252444176,1.0,0.262705663445308,1.0,0.46991624205517885,0.18173989492705273,0.925637021672818,1.0,0.2728665864142858,1.0,0.44893548024514257,1.0,0.1972447941188199,0.634434604063214,0.00010184506034511997,0.2970143629322147,0.6441652454530676,0.6503270782383391,0.061843683155735976,0.9864903069639942,0.8239466672151965,0.9137188479199688,0.49527661187148325,0.9482720784572379,0.6155754743114281,0.04197264513423934,0.5096564579861997,0.24313097345655896,0.9396787580867433,0.882550439126322,0.5853879589044861,1.0,0.00014729094574902256,0.07117784575027399,0.6284569539921151,0.26260962486695516,0.5112833821556442,1.0
LIN28A,0.7216082333929918,0.0001273704284792414,0.043920725401791566,0.2786198393452287,0.22395486975960868,0.981128781461437,0.018559146907571437,0.029204644882206345,0.1436471309452235,1.0,0.43298558963239664,1.0,0.14437436112317384,1.0,0.42207443583637494,0.18542964234638032,0.19069317362623253,0.13595362008592685,1.0,0.03127203142990729,1.0,0.6105564403769209,0.015326654332972098,1.0316055070543068e-08,0.00010424194293138854,1.1577679637183506e-09,0.7566005685270446,1.0,0.3980157647332333,0.007910156366893462,0.8056517570202811,0.04040390217394931,0.03571505944968597,1.0,0.08396054157373765,1.0,1.0,0.5063331011523206,0.5498213171828321,0.8762204711234192,0.007323711682020608,0.3224384129312532,1.0,0.9430510483578634,0.9468697337952149,0.3471932952671821,0.2257279343260289,0.5087601423070237,0.14877420281717285,0.49835376276536236,0.3491591200328086,0.3277491032337759,0.9107338255938462,0.504540427244826,0.06547461326257314,0.9704940386886187,0.3474387765716725,0.9197076670203446,0.3148068567673215,1.0,3.0892236157881205e-07,2.387392957805301e-13,0.8113891056555558,0.19764706005665136,1.0,0.4009108540643055,0.07082105014441777,1.3111976201917645e-06,0.47746103867747125,1.0,0.0037483803664379463,0.8747321112171094,1.299453948901473e-15,7.820109388701175e-14,0.008349770392657316,1.0,0.18788957168456308,0.007109943173253656,1.0,1.0,3.4801775029489054e-19,0.030753674121893955,0.4950974317914912,0.4439656872654156,1.0,0.21019407580101926,0.24887474845952734,6.57963899028717e-17,1.0,0.7383302077325007,0.05055938701139165,0.6016306654395916,0.08733604234737603,0.5096564579861997,0.030753674121893955,0.6207738392801193,0.013166405781304341,0.05308898282136263,0.5233243321961278,0.12598929492403782,0.3613855912853939,0.6672880682232234,0.008514092649443883
MAF1,0.09022722416185691,0.8873512277885356,0.3927709870538664,1.0,0.030641992753313627,1.0,0.886689049491624,0.997483553137054,1.0,0.36622841590180827,0.9831953629378467,1.0,0.9129646581579784,0.7427766524583918,1.0,0.8811945678352772,0.4155508443664127,0.5635393891092563,0.1417530629141592,1.0,0.7763755855904736,0.023694206312791066,0.252353884525589,0.6090194927927607,0.4586540831341719,1.0,1.0,0.886689049491624,1.0,1.0,1.0,0.9377268079740277,0.5608984504194096,0.42077016537870376,0.7746496302133581,0.39672667396740924,1.0,1.0,1.0,0.40534247079362495,0.37199107501468753,0.8879134732305148,0.6439791222787461,0.8974968712825944,0.833872430949179,0.1507468526451493,1.0,0.10453101851988249,0.05909444960648857,1.0,1.0,0.727499046428863,0.21594567574594742,0.006537318222946808,0.8889525120619921,0.9234058435984633,1.0,0.4291537033031198,1.0,0.7043306941648242,1.0,0.9474144458350124,0.7178370072820206,0.0023531280537249324,0.9392091068757139,0.38075444850607537,0.11715642186278034,0.725246562402973,0.006897482634698518,1.0,0.9446212400718985,0.8528933564225978,1.0,0.0026066203048518556,0.9102163219513022,0.9947052093212878,0.2095052093017493,0.08619266016385455,0.09277521475005744,1.0,1.0,1.0,0.9785224090329426,0.6499890649777377,0.11475698450425145,0.8001696169870293,0.08163894228393201,0.7024713973217889,0.2584235195405857,0.47453291918799717,0.1953346037054583,0.5112833821556442,1.0,0.612448801010004,1.0,0.7927787321868666,0.9396787580867433,0.6097917646840361,1.0,1.0,0.3893914177658645,1.0,0.9197076670203446
MAZ,0.6504345329324938,0.017922200672612177,1.0,1.0,0.5366162381270234,0.26880242172587077,0.881608342588991,1.0,0.41122710644350424,0.010513678219300443,0.026996135904990278,0.9915289128934087,0.3288320445039922,0.5517409847672308,0.9597446854849324,0.24765845590844884,0.5180775596728858,0.5776027370866609,0.31012921839380303,0.36445856059655096,0.004702030379199062,0.9807518290908216,0.2969244817014809,0.29819397471979764,0.29260762559601355,0.9102163219513022,0.6822890771160027,0.3024056156236076,0.1721063274712739,0.7462782318110469,0.015105338669352741,0.25569532560591396,0.2864318672799893,0.6396922960759374,1.0,0.49508232971677,0.16985841663585738,0.7770540420686673,1.0,0.021441910019403362,0.4106980153747361,0.04672512652643463,0.018510922637295778,0.7728792557215357,0.9809175910378887,0.006514052437166955,0.16108149173027286,0.02215442736864674,0.9904598120844094,0.24054425901192053,0.07017968703985375,1.0,0.9561462329867805,0.07527288974062742,1.0,0.9013431932029775,0.9723631710179652,0.7427793290359469,0.23926221911902737,0.22584045828035684,3.7552022859941054e-05,0.00038729373721958587,0.41636592319192267,0.3119006965217161,1.0,0.9047727413667395,0.9993146984193574,0.013956141139834635,0.8250737188101238,0.13981739124111237,1.0,0.3980157647332333,0.06629963126816014,0.7554079671630598,0.6610594328185738,0.7431844270455684,0.33053554909029637,0.5689719874195457,0.04503495346802316,1.0,0.236906065543396,1.0,1.0,0.21950658405535944,0.007159535865344061,0.9268100340982052,0.027824488541086097,0.009938864534641718,1.0,0.613197778303833,0.8617722120740661,0.12960776744285488,1.0,0.16801086668953097,0.37927845500243307,1.0,0.3846571711691732,0.3236865849498005,0.0018490371126908384,0.8906130236400287,0.5286848022799061,0.5031424418381942,0.1373282930643243
MCM4,1.0,0.13145497838256018,0.7062143095220706,0.18105526181440565,1.0,0.3803115969199666,0.1841075531687696,0.7387300892336689,0.4070034162184101,0.9968947498868809,0.07828424633050689,1.0,0.9760452495827873,0.9868969668403657,1.0,0.3380238460208593,1.0,0.5283811909318511,0.2784357896772881,1.0,0.004702030379199062,0.9964978357245965,1.0,0.6840359086355438,1.0,0.9120693414774225,0.5530339415523838,0.004082650848653207,0.0017319600603515255,0.5301361750782893,0.7654580545478544,0.5277511851630886,0.8353036147463525,0.24772677985296226,0.9915289128934087,0.29099839609216205,1.0,0.925637021672818,0.0250687014208798,1.0,0.9202997186378999,0.9636152995818414,0.268416987716607,1.0,0.9616303012068554,0.013268677896011508,1.0,0.5483874151747591,0.5091822084219323,0.8858198922029443,0.28069296987122316,1.0,0.24550331348742335,0.00015934531246427375,0.6003850053047189,1.0,0.11599964804300023,1.0,0.2516073862582303,0.8423216779895811,0.013667602926657219,0.0075854972742291004,0.9684351492855038,1.0,0.709785088438361,0.7641186159749948,0.7394124876604573,0.4571185209148897,0.8850031236520861,1.0,1.0,0.7182187029558411,0.9315304468964536,0.4018116704417465,0.061010926692913796,1.0,1.0,0.46932016969925394,0.3148068567673215,1.0,1.0,1.0,0.7364590090723647,0.6289721101673807,0.05179542149132605,0.7959507209502873,0.39883677473737306,0.06142901421202881,0.1553119584303899,0.318565039670165,0.7438768126283694,0.3055986332764273,1.0,1.0,1.0,1.0,0.01854414106312176,0.9039225406658472,0.3763013989488838,1.0,0.6199792618578392,0.7673034103384629,0.34971160175665544
MCM7,0.2517403617360932,0.000537999311325907,0.8462601145497576,0.8255670022124353,1.0,0.38715452142640916,0.9178633428643778,1.0,0.10504500359876313,0.03568298521996038,0.3119006965217161,0.6084881586697455,1.0,0.4719976717250238,0.3662971401541965,1.0,0.16504606665168955,0.9623770576743814,0.05448339009986544,0.07194970193125144,0.00015432281196504867,0.13416403920488554,0.15888207385652564,0.4155508443664127,0.7698065772028941,1.0,0.6820435610234106,0.5482242174139362,0.25271403068050413,0.9324111645393317,0.4689199581053518,0.14762250218193998,0.30168184947492654,1.0,1.0,0.05104562720559359,0.3921541821884934,0.262705663445308,0.37420256637414206,0.9735009528085162,1.0,0.318565039670165,0.03571505944968597,1.0,0.0014573138133710136,0.00038831800211622876,0.009122750619098223,0.4070034162184101,1.0,0.7910463454069729,0.2044407850284261,1.0,0.36622841590180827,0.003440481981525214,1.0,0.8811945678352772,1.0,1.0,0.0013596490833434872,0.30064919873690016,0.010108991345958763,0.05865044841250992,0.5996079866428404,0.02233265574305486,0.967210051379026,1.0,0.889146870073868,0.03500133750536635,0.775234585856285,0.7615238598355069,0.991744362610985,1.0,0.7180487260569683,0.003441838900873024,1.0,1.0,0.7387300892336689,0.3941615086427002,0.7970663109005763,1.0,0.18042281875459934,0.785142206699973,0.0968271028154331,0.8953896287816855,0.07480984997249895,0.6268555626292763,0.024542091952810367,0.11609275312989156,1.0,0.644476309443573,0.9774771634372124,1.0,1.0,0.6619144996338289,1.0,1.0,0.03478912972385318,0.19606152311358044,0.26378767251794266,0.072177002312704,0.540271889563668,0.9590789525121913,0.8462601145497576
MED1,1.0,0.40151991783650165,1.0,1.0,0.485157509147186,0.2890252003495006,1.0,1.0,0.6985706423745737,0.028245960408342183,0.08324438256370344,0.9396787580867433,0.30168184947492654,1.0,0.07705883757925303,0.7381437138158646,1.0,0.21655467162462447,0.260916393710572,0.5865814579283559,0.4583984329042801,1.0,0.1373282930643243,0.7270461098731782,0.7331704658381684,1.0,1.0,0.46719224175415924,1.0,0.6418105319918918,0.10176855741780194,1.0,0.2556618132875908,1.0,1.0,0.6624251041599993,0.0004273272452894175,0.937403476894117,0.1288832659924733,1.0,0.05179542149132605,1.0,0.45081193404458236,0.5721418103303606,1.0,0.001143708019952037,1.0,0.9061139198987729,1.0,0.8230659263282037,0.1553119584303899,0.627358350155231,0.5758498434597978,1.0,0.7320446068281389,0.8169384589062488,0.07019496495706475,1.0,1.0,0.951608557574338,0.21655467162462447,0.00229879172911183,1.0,0.20803782580700875,0.6779159998591947,0.8436569718281297,0.9197076670203446,1.0,0.5363619011946154,0.3106708828876141,1.0,0.9559067114801155,0.47949125984948904,0.543366722972609,0.6679181484138256,0.061010926692913796,0.6261133659902353,0.027680804044467062,0.5701623779421552,0.3253340492124595,0.3980157647332333,0.9233739419284581,0.4957801890669955,0.8698271460882798,0.46171679057298015,0.8348303488296633,0.14083325735662172,0.5597809896847177,0.9556668953528051,0.36717639150721626,0.4676174046107345,0.09510015586881357,0.0027759916165486062,0.9421859064225272,0.26088660435044303,0.933106592868531,0.6994962489743369,0.18767246669369025,0.026555917654812893,0.07187958608048012,1.0,1.0,0.6220005623512657
